Recency,Frequency,TotalSpent,AvgOrderValue,UniqueProducts,TotalItems,AvgDaysBetweenPurchases,AvgBasketSize,StdBasketSize,MaxBasketSize,PreferredDay,PreferredHour,CountryDiversity,CustomerLifetimeDays,PurchaseVelocity,Purchases_Last30Days,Purchases_Last60Days,Purchases_Last90Days,ProductDiversityScore,AvgPricePreference,StdPricePreference,MinPrice,MaxPrice,RecencyScore,FrequencyScore,MonetaryScore,RFM_Score
-1.1048361643606712,4.419657696725964,1.1967541584055739,0.3868517153591566,0.2971655163873885,0.9957935641463364,-0.04186517029803453,-0.7684644604592709,-0.007341543801390227,-0.15466219791165592,0.22212392086814636,0.1520587875899466,-0.02975478951182726,1.909789417867671,-0.6954029149277972,5.013076164008121,6.897607947343581,6.95045303221156,-2.1901932946306304,0.10088067956215063,0.14511934638104598,-0.38067463522352657,0.19110387623509062,1.35146750892467,1.3364029546103833,1.3242931164394551,1.6077996777558075
-1.0527964879350793,1.2878403959981086,1.5798959106289818,-0.01868662294100944,1.4869825649705994,1.8229274478076465,-0.1674325405631045,0.44447765027960084,0.699990203349356,0.764923066626029,-0.3048668294811494,0.1520587875899466,-0.02975478951182726,1.7317525091881072,-0.8008254411346347,0.895907545474753,1.075291094937882,1.6961708139013945,-0.9655619259159545,-0.4305226258432774,-0.073547337066753,-0.38067463522352657,0.9447650732591677,1.35146750892467,1.3364029546103833,1.3242931164394551,1.6077996777558075
-0.6234691574239457,-0.08232967307032812,0.012999442379146941,-0.9481764036040212,1.87328680152359,-0.1444431607220867,-0.3147213327333087,-0.17185549983047801,0.2556440808004251,-0.11679692231304538,-0.8318575798304452,1.4510698155781165,-0.02975478951182726,-0.4256359136348436,-0.7615328598437684,-0.47648199403636937,0.24353154459421067,0.5285525431658021,-0.1970547344336165,0.6293581788276532,0.16382202925322378,-0.38067463522352657,0.4555464015066967,0.44688845691795637,0.4489999941480993,0.42728091264388657,0.5302672981275451
1.0157806499822006,-0.47380683566131004,-0.5218400004110791,1.3998516772857954,-0.7226776681125066,-0.5795821486989011,-0.34977960962308524,-1.0799325548515977,-0.643638455096478,-1.0147448865086672,-0.8318575798304452,0.1520587875899466,-0.02975478951182726,-0.9388011210053513,1.0025281031849798,-0.47648199403636937,-0.5882280057494607,-0.6390657275697902,0.7812643868173591,3.8152536329217868,-3.094635805566704,6.343053972975102,-0.0733386490365149,-1.3622696470954707,-1.3258059267764688,-1.3667434949472506,-1.6247974611289795
1.0418004881949967,-0.08232967307032812,-0.4066385072530832,-0.701814223656511,-0.29001692317315714,-0.4526152485243632,0.1391898796374852,-0.8618836571413593,-0.25836262335859395,-0.7442786322328775,-0.3048668294811494,0.5850624635860032,-0.02975478951182726,0.19225688707658403,-0.8224812866358996,-0.47648199403636937,-0.5882280057494607,-0.6390657275697902,0.3616835567980828,0.9170827416870371,0.8130788730663232,-0.38067463522352657,0.5877676641424997,-1.3622696470954707,0.4489999941480993,-0.469731291151682,-0.5472650815007172
0.5734434003646691,-0.47380683566131004,-0.5354520604893919,-0.02001980917441241,-0.707225498650387,-0.5450668748650461,-0.34977960962308524,-0.8480830939951417,-0.643638455096478,-0.863283784114225,-1.358848330179741,-1.1469522403982233,-0.02975478951182726,-0.9388011210053513,1.0025281031849798,-0.47648199403636937,-0.5882280057494607,-0.6390657275697902,0.7812643868173591,-1.3663352479603679,-1.9190496404236626,-0.10102588660043714,-2.889651543179117,-0.45769059508875715,-0.43840296631418474,-1.3667434949472506,-0.9064425413768046
-0.5323997236791599,0.7006246521116357,0.22234017321067495,-0.42351444300141666,0.42078287208434545,0.2906958272547277,-0.21216309649073778,-0.32997052330571447,0.15014556264336484,-0.024838395859276868,-0.8318575798304452,0.5850624635860032,-0.02975478951182726,0.15036584974021605,-0.7490217891839901,-0.47648199403636937,0.24353154459421067,1.1123616785335984,-1.1187242774208734,-0.5278134011705479,-0.23612623375135117,-0.2226122990452586,0.4555464015066967,0.44688845691795637,1.3364029546103833,1.3242931164394551,1.2486222178797202
-0.41531045172157793,0.11340890822516285,0.02694334522227514,-0.2884876697484122,0.06538297445559416,0.009642883179051539,-0.13936681813396404,-0.16495521825736936,0.2543369334023766,0.013026879739333691,1.8030961719160337,-1.1469522403982233,-0.02975478951182726,0.12942033107203207,-0.8012524725209289,-0.47648199403636937,-0.5882280057494607,-0.055256592201993984,-0.7754413013701009,-0.4349561059986776,-0.2814777065365211,-0.5387369714017944,0.9447650732591677,0.44688845691795637,1.3364029546103833,0.42728091264388657,0.8894447580036327
-0.09006247406162825,-0.47380683566131004,-0.5076032951284078,-0.8731169044116673,-0.49089512618071224,-0.5524630049723008,-0.34977960962308524,-0.8977651213215251,-0.643638455096478,-0.8957397346273197,-0.3048668294811494,0.1520587875899466,-0.02975478951182726,-0.9388011210053513,1.0025281031849798,-0.47648199403636937,-0.5882280057494607,-0.055256592201993984,0.7812643868173591,0.525795756670396,0.6786271347536738,-0.2226122990452586,0.9447650732591677,-0.45769059508875715,-1.3258059267764688,-1.3667434949472506,-1.265620001252892
-0.9226972968710995,-0.08232967307032812,-0.3417469799294631,0.023790072260521756,-0.49089512618071224,-0.2664793074917882,1.4694851305475765,-0.4451066501255871,-0.4218023555996409,-0.5387242789832773,0.22212392086814636,-1.57995591639428,-0.02975478951182726,1.6165521565130954,-0.8511529782434053,0.895907545474753,0.24353154459421067,0.5285525431658021,-0.22572960522890415,-1.232309301799022,-1.602334975313073,-0.10102588660043714,-2.0566575885735587,1.35146750892467,0.4489999941480993,-0.469731291151682,0.5302672981275451
